Date,Open,High,Low,Close,Volume,Market Cap,AverageBlockSize,AverageBlockTime,AverageHashRate,AverageTransactionFee,Gold,VIX,SP500,Tweets,GoogleTrends
2020-12-03,19205.92540409,19566.19188355,18925.78443384,19445.39847988,31930317405.27164,360933936016.877,886299.0,9.172,1.4280189501742e+20,8.106,1834.8,21.28,3666.72,44375.0,75.845
2020-12-04,19446.96642246,19511.40471415,18697.19291384,18699.76561337,33872388057.71679,347111351136.3286,881962.0,10.0,1.4169588693302e+20,6.529,1839.3,20.79,3699.12,46085.0,73.136
2020-12-05,18698.38527851,19160.44926489,18590.19367526,19154.231131,27242455063.89247,355563938256.3379,884096.0,10.0,1.4276559453856e+20,4.685,,,,39802.0,67.984
2020-12-06,19154.18059333,19390.49989515,18897.89407205,19345.12095871,25293775713.52131,359123541247.0556,852724.0,10.588,1.253224356665e+20,3.586,,,,39953.0,62.416
2020-12-07,19343.12879819,19411.82767631,18931.14291942,19191.63128698,26896357742.24327,356293229783.3031,789558.0,9.6,1.4633968333101e+20,4.372,1832.8,21.3,3691.96,45372.0,64.432
2020-12-08,19191.52946283,19283.47833933,18269.94544375,18321.14491611,31692288756.37902,340148764251.7229,871672.0,10.0,1.3740291946125e+20,4.136,1864.5,20.68,3702.25,46222.0,66.361
2020-12-09,18320.88478403,18626.29265152,17935.54781966,18553.91537685,34420373070.85947,344486483494.4432,887075.0,10.36,1.2963121275264e+20,4.125,1859.8,22.27,3672.82,42250.0,67.438
2020-12-10,18553.29972814,18553.29972814,17957.06521319,18264.99210672,25547132265.471,339136939585.8366,896062.0,11.077,1.2423595220233e+20,4.254,1834.2,22.52,3668.1,37279.0,62.079
2020-12-11,18263.92925463,18268.4528447,17619.53238938,18058.90334725,27919640985.34144,335326168918.5213,889584.0,10.435,1.3651777670037e+20,4.154,1833.65,23.31,3663.46,35891.0,62.399
2020-12-12,18051.31998973,18919.55122775,18046.04072366,18803.65687045,21752580801.78931,349170613898.9197,889491.0,10.909,1.2590602764533e+20,3.165,,,,38898.0,55.615
2020-12-13,18806.76647897,19381.53577302,18734.33288842,19142.3825335,25450468636.53825,355479173805.6979,773797.0,9.231,1.3825004415398e+20,2.718,,,,39491.0,61.014
2020-12-14,19144.49245994,19305.10044332,19012.70940762,19246.64434137,22473997681.14425,357432550019.9545,803565.0,9.931,1.4132087879625e+20,3.613,1820.25,24.72,3647.49,38737.0,58.859
2020-12-15,19246.91998427,19525.0075905,19079.84237737,19417.07603342,26741982541.49698,360614771026.8855,884225.0,10.286,1.3246479953866e+20,4.233,1844.3,22.89,3694.62,43739.0,61.774
2020-12-16,19418.81840055,21458.90789704,19298.31727724,21310.59813054,44409011479.22107,395799863745.9665,885813.0,10.07,1.3447933741979e+20,5.086,1861.35,22.5,3701.17,127155.0,117.232
2020-12-17,21308.35140371,23642.66010576,21234.67652917,22805.16149213,71378606373.62286,423576934966.4241,887968.0,11.163,1.2026223626667e+20,11.907,1871.95,21.93,3722.48,120169.0,192.788
2020-12-18,22806.79637266,23238.60062331,22399.81280236,23137.96056165,40387896274.67765,429781092527.7448,899310.0,9.172,1.3571496018183e+20,11.911,1878.95,21.57,3709.41,67616.0,130.392
2020-12-19,23132.86511797,24085.85537123,22826.47216789,23869.83196434,38487546579.56274,443399267276.8764,901252.0,9.114,1.463179766499e+20,8.155,,,,56872.0,110.526
2020-12-20,23861.7657379,24209.65988828,23147.71102921,23477.29519711,37844228421.87064,436129331482.2562,874789.0,9.536,1.4966130438027e+20,6.153,,,,62679.0,106.984
2020-12-21,23474.45540815,24059.98230987,22159.36806298,22803.0814087,45852713980.88911,423625088584.1859,873350.0,10.588,1.3190998693097e+20,11.949,1869.25,25.16,3694.92,61296.0,118.205
2020-12-22,22794.03960022,23789.90284154,22430.60469165,23783.02850288,44171632680.60435,441850902134.2294,897709.0,10.07,1.3201005429876e+20,9.477,1873.3,24.23,3687.26,45927.0,99.304
2020-12-23,23781.97438638,24024.48959027,22802.64570202,23241.34486501,51146161904.32344,431808778580.3047,898959.0,9.351,1.3479044234912e+20,9.963,1867.1,23.31,3690.01,43942.0,94.045
2020-12-24,23240.20362271,23768.3385448,22777.59680778,23735.94972763,41080759712.61937,441017197764.4213,908161.0,11.429,1.3645372908571e+20,9.207,1872.55,21.53,3703.06,42618.0,82.386
2020-12-25,23733.56954677,24710.10155607,23463.67427254,24664.79027412,42068395845.63074,458297232691.903,893671.0,10.0,1.2354523831677e+20,7.311,,,,49739.0,99.072
2020-12-26,24677.01605649,26718.07089319,24522.68948211,26437.0375091,48332647295.43001,491250863156.9847,870103.0,10.511,1.2540364621535e+20,6.423,,,,72172.0,139.954
2020-12-27,26439.37328852,28288.84002225,25922.76976496,26272.29456706,66479895605.09452,488213268382.0132,896948.0,9.73,1.3652903166472e+20,8.06,,,,88788.0,183.153
2020-12-28,26280.82141511,27389.11206428,26207.63993146,27084.80788628,49056742892.60884,503339329917.2024,891069.0,9.0,1.4461147950749e+20,8.696,,21.7,3735.36,59779.0,146.046
2020-12-29,27081.80972919,27370.7200843,25987.29807483,27362.4365573,45265946774.40101,508523687096.6884,906078.0,9.474,1.3446550673795e+20,8.401,1873.9,23.08,3727.04,56236.0,128.499
2020-12-30,27360.08970906,28937.74000401,27360.08970906,28840.95341968,51287442703.98229,536033807160.8408,881822.0,8.372,1.6115881546419e+20,8.748,1877.55,22.77,3732.04,80886.0,142.465
2020-12-31,28841.57375811,29244.87668786,28201.99199364,29001.71982218,46754964848.18651,539051138107.7861,897794.0,8.675,1.4963126824405e+20,9.513,1891.1,22.75,3756.07,68822.0,144.616
2021-01-01,28994.00891641,29600.6269503,28803.58501355,29374.15188907,40730301358.64019,546001594837.5117,862928.0,9.664,1.5005314200704e+20,5.552,,,,55480.0,139.53
2021-01-02,29376.45583414,33155.11881942,29091.18119088,32127.26793922,67865420765.45639,597205944668.8502,866347.0,9.536,1.3659660888107e+20,8.24,,,,145059.0,243.368
2021-01-03,32129.4073556,34608.55673797,32052.31707551,32782.02446581,78665235201.84283,609409213147.0334,885239.0,9.114,1.4199977045558e+20,8.055,,,,141596.0,285.763
2021-01-04,32810.94764381,33440.21856853,28722.75527058,31971.91352155,81163475344.18079,594384025390.8551,891879.0,8.324,1.5740316975743e+20,9.271,1930.8,26.97,3700.65,82412.0,235.192
2021-01-05,31977.04113228,34437.5905918,30221.1867389,33992.42934365,67547324781.68085,631980005969.6278,892167.0,9.172,1.5043412986508e+20,10.328,1946.55,25.34,3726.86,68133.0,195.552
2021-01-06,34013.614533,36879.69856854,33514.03374162,36824.36441009,75289433810.59091,684671246323.6501,900392.0,8.136,1.5684542671397e+20,11.277,1957.2,25.07,3748.14,86631.0,222.708
2021-01-07,36833.87435728,40180.3679073,36491.18981083,39371.04235311,84762141031.49448,732062681138.1346,884662.0,8.571,1.5845768881433e+20,11.639,1911.05,22.37,3803.79,125036.0,320.982
2021-01-08,39381.76584266,41946.73935079,36838.63599637,40797.61071993,88107519479.50471,758625941266.7522,900016.0,9.73,1.4381295025593e+20,15.041,1891.3,21.56,3824.68,113560.0,326.105
2021-01-09,40788.64052286,41436.35000639,38980.87690625,40254.54649816,61984162837.0747,748563483043.1383,873049.0,10.36,1.4117723492186e+20,13.901,,,,84725.0,247.748
2021-01-10,40254.21779758,41420.19103255,35984.62712175,38356.43950662,79980747690.35463,713304617760.9486,904148.0,9.057,1.5347348062506e+20,11.013,,,,74964.0,243.614
2021-01-11,38346.52950301,38346.52950301,30549.59876946,35566.65594049,123320567398.623,661457321418.0524,885838.0,9.351,1.6118128019011e+20,13.819,1847.8,24.08,3799.61,109316.0,365.735
2021-01-12,35516.36114084,36568.52697414,32697.97662163,33922.9605815,74773277909.4566,630920422745.0479,881057.0,9.73,1.5889865011137e+20,17.086,1861.85,23.33,3801.19,83880.0,273.205
2021-01-13,33915.11958124,37599.96059774,32584.66767186,37316.35939997,69364315979.27992,694069582193.7559,909883.0,9.474,1.5161745372108e+20,14.836,1852.4,22.21,3809.84,91811.0,236.667
2021-01-14,37325.10763475,39966.40524241,36868.5632453,39187.32812109,63615990033.01017,728904366964.3611,881406.0,9.796,1.5697518868271e+20,16.074,1840.25,23.25,3795.54,106170.0,240.816
2021-01-15,39156.7080858,39577.71118833,34659.58974449,36825.36585131,67760757880.72388,685005864471.3622,884600.0,9.29,1.493468876927e+20,16.049,1853.85,24.34,3768.25,70388.0,212.533
2021-01-16,36821.64873201,37864.36887891,35633.55401669,36178.13890106,57706187875.10455,673000645230.8221,891606.0,9.796,1.6189530201558e+20,10.58,,,,62189.0,175.92
2021-01-17,36163.64923243,36722.34987621,34069.32218533,35791.27792129,52359854336.21185,665831621390.9865,879911.0,10.827,1.320352327186e+20,8.706,,,,59161.0,165.076
2021-01-18,35792.23666766,37299.28580604,34883.84404829,36630.07568284,49511702429.3542,681470030572.0747,884254.0,9.931,1.5289718662712e+20,9.729,1833.95,,,69189.0,155.218
2021-01-19,36642.23272357,37755.89185872,36069.80639361,36069.80639361,57244195485.50075,671081200699.8711,878644.0,9.664,1.4937706323957e+20,11.067,1843.1,23.24,3798.91,70173.0,150.26
2021-01-20,36050.11269824,36378.32670045,33570.47780293,35547.7508855,66834573161.29872,661400102161.1556,896405.0,10.213,1.4937650534112e+20,10.475,1854.6,21.58,3851.85,61204.0,149.039
2021-01-21,35549.39740902,35552.67949732,30250.74963896,30825.69850603,75643067687.74416,573565664943.0017,883624.0,11.163,1.3005844541485e+20,13.634,1867.65,21.32,3853.07,79347.0,180.044
2021-01-22,30817.62519242,33811.85156014,28953.372751,33005.76356216,77207272511.13013,614160521491.5516,894616.0,10.213,1.4999471479439e+20,11.277,1853.6,21.91,3841.47,79570.0,196.04
2021-01-23,32985.75691326,33360.97818593,31493.15966789,32067.64288212,48354737975.28921,596733137645.0635,884614.0,9.231,1.4172944541953e+20,8.058,,,,52802.0,141.251
2021-01-24,32064.37631516,32944.00894195,31106.68577002,32289.37808687,48643830599.36156,600888568009.5015,895871.0,10.36,1.621708488539e+20,7.31,,,,50983.0,130.118
2021-01-25,32285.79891345,34802.74297839,32087.78796567,32366.39304887,59897054837.94314,602350097075.4393,871356.0,10.286,1.4309254817966e+20,10.87,1855.6,23.19,3855.36,63766.0,132.698
2021-01-26,32358.6131737,32794.5495902,31030.26596571,32569.84955679,60255421470.40675,606169260386.9784,878139.0,8.944,1.6119725871065e+20,7.781,1853.2,23.02,3849.62,55828.0,128.351
2021-01-27,32564.03024112,32564.03024112,29367.13921776,30432.54707881,62576762015.46601,566417413553.9666,902598.0,10.141,1.4708933069327e+20,8.009,1846.4,37.21,3750.77,60652.0,138.327
2021-01-28,30441.0418168,33858.31099229,30023.2068317,33466.09635821,76517157706.32,622910073819.62,892949.0,9.931,1.5354897583268e+20,8.393,1839.65,30.21,3787.38,84933.0,141.191
2021-01-29,34318.6716924,38406.26096472,32064.81418675,34316.38765032,117894572510.68,638768671361.87,885182.0,9.474,1.5445082269006e+20,17.206,1852.7,33.09,3714.24,200783.0,226.037
2021-01-30,34295.9350435,34834.70830094,32940.18691419,34269.52154165,65141828798.26,637924573283.79,897668.0,10.588,1.5642392673366e+20,15.106,,,,93578.0,159.379
2021-01-31,34270.87759214,34288.33147504,32270.17602471,33114.35774753,52754542671.38,616452744533.29,885259.0,10.0,1.4024980039849e+20,11.573,,,,68163.0,137.955
2021-02-01,33114.57724298,34638.21348502,32384.22810648,33537.1768196,61400400660.27,624349044409.12,883019.0,12.101,1.3966052880558e+20,15.512,1857.8,30.24,3773.86,91439.0,136.247
2021-02-02,33533.20067102,35896.88214463,33489.21867158,35510.28903716,63088585433.12,661114581663.76,888860.0,9.412,1.3932826208829e+20,14.02,1847.1,25.56,3826.31,80624.0,125.947
2021-02-03,35510.82121346,37480.18789413,35443.98272623,37472.09010368,61166818158.83,697672910488.43,897618.0,9.6,1.6428928299244e+20,14.252,1834.7,22.91,3830.17,87809.0,133.67
2021-02-04,37475.10402915,38592.17637724,36317.49880728,36926.06446515,68838074391.61,687542752523.24,894317.0,9.0,1.5556069935781e+20,17.037,1811.55,21.77,3871.74,76348.0,141.373
2021-02-05,36931.54564785,38225.90594551,36658.76353663,38144.30686267,58598066402.24,710266752533.8,889176.0,8.521,1.7261614634248e+20,15.011,1808.55,20.87,3886.83,97415.0,124.247
2021-02-06,38138.38833975,40846.54690329,38138.38833975,39266.01073494,71326033652.98,731192490092.84,894488.0,9.057,1.700208753444e+20,14.11,,,,107331.0,155.419
2021-02-07,39250.1905137,39621.8354917,37446.15388489,38903.44147971,65500641143.12,724478833211.11,849970.0,9.231,1.6950371182931e+20,11.453,,,,77886.0,135.048
2021-02-08,38886.82728995,46203.93143652,38076.32280719,46196.46371944,101467222686.67,860342706259.7,852911.0,8.889,1.7446548948436e+20,16.386,1811.65,21.24,3915.59,212923.0,299.08
2021-02-09,46184.99146609,48003.72396182,45166.96004492,46481.10423596,91809846885.69,865682956618.92,905196.0,10.07,1.5876513941607e+20,25.467,1846.55,21.63,3911.23,159207.0,346.188
2021-02-10,46469.76120204,47145.56819859,43881.1525986,44918.18449192,87301089896.44,836616907526.53,901470.0,10.07,1.6003580818481e+20,22.595,1843.45,21.99,3909.88,124292.0,235.809
2021-02-11,44898.71161149,48463.46712511,44187.7623505,47909.33119483,81388911809.85,892364856135.99,897509.0,11.163,1.3900984386648e+20,28.136,1841.7,21.25,3916.38,115390.0,219.731
2021-02-12,47877.03437451,48745.73380014,46424.97781781,47504.85118326,76555041195.79,884874050611.84,897930.0,10.141,1.4807493977312e+20,28.069,1818.0,19.97,3934.83,122503.0,208.997
2021-02-13,47491.20255503,48047.74459107,46392.28233345,47105.51747252,70250456155.05,877478894463.66,891829.0,9.172,1.5749096662777e+20,20.282,,,,93740.0,174.751
2021-02-14,47114.50958649,49487.64087275,47114.50958649,48717.2902111,71248675228.22,907551330153.22,890478.0,9.73,1.7040705942111e+20,17.14,,,,99797.0,191.921
2021-02-15,48696.53665993,48875.57161074,46347.47709171,47945.05683234,77069903166.39,893210080038.98,873226.0,9.474,1.5358557310609e+20,18.976,1817.45,,,101777.0,193.373
2021-02-16,47944.45800728,50341.10325246,47201.30375472,49199.87134362,77049582885.51,916623418253.64,899261.0,11.901,1.3699204046423e+20,19.788,1823.45,21.46,3932.59,147792.0,217.722
2021-02-17,49207.27643233,52533.91431173,49072.3771403,52149.00753587,80820545404.32,971611626454.28,901205.0,10.435,1.4084050757731e+20,22.701,1788.85,21.5,3931.33,147890.0,247.785
2021-02-18,52140.97271656,52474.10724863,51015.76455379,51679.79669449,52054723578.67,962915078024.48,886938.0,10.511,1.5700406476231e+20,24.205,1782.8,22.49,3913.97,116096.0,220.579
2021-02-19,51675.98128513,56113.65054685,50937.27572157,55888.13368221,63495496917.85,1041380696669.48,888791.0,9.412,1.513893154981e+20,24.989,1773.75,22.05,3906.71,150898.0,242.065
2021-02-20,55887.33571358,57505.22818745,54626.5597762,56099.52051348,68145460025.92,1045371087640.23,882088.0,9.863,1.6313386728074e+20,25.968,,,,118093.0,276.35
2021-02-21,56068.56824551,58330.57214185,55672.60951328,57539.9436679,51897585190.58,1072263294724.94,849622.0,10.213,1.5639717351177e+20,24.174,,,,111638.0,242.073
2021-02-22,57532.73886407,57533.38932549,48967.56518819,54207.31906543,92052420331.57,1010205212981.29,876642.0,10.827,1.5077124693454e+20,25.285,1798.8,23.45,3876.5,110348.0,277.215
2021-02-23,54204.92975578,54204.92975578,45290.59026818,48824.42686909,106102492824.11,909925854460.21,888244.0,11.339,1.3386710547558e+20,31.477,1809.5,23.11,3881.37,131691.0,351.403
2021-02-24,48835.08766112,51290.13669492,47213.49816173,49705.33331637,63695521388.34,926393090750.51,886572.0,9.057,1.586195637043e+20,26.364,1807.25,21.34,3925.43,103733.0,260.819
2021-02-25,49709.08242476,51948.96698227,47093.85301914,47093.85301914,54506565949.11,877766126138.33,880952.0,9.231,1.7467016404266e+20,23.393,1792.1,28.89,3829.34,82520.0,207.33
2021-02-26,47180.4640539,48370.78525976,44454.84211387,46339.76008289,350967941479.06,863752275053.08,890723.0,10.36,1.5192212983605e+20,22.675,1765.1,27.95,3811.15,81742.0,216.981
2021-02-27,46344.77223734,48253.27010115,45269.0257658,46188.45127539,45910946381.8,860978135421.44,892535.0,9.172,1.6972763782594e+20,15.332,,,,66315.0,174.644
2021-02-28,46194.01635186,46716.43099302,43241.61822653,45137.77046805,53443887450.79,841428977514.57,876713.0,10.992,1.4752217532994e+20,14.635,,,,73439.0,192.524
2021-03-01,45159.50305253,49784.01528954,45115.09311478,49631.24137077,53891300112.16,925235527882.27,882333.0,11.077,1.3945547688737e+20,20.678,1746.95,23.35,3901.82,89756.0,188.287
2021-03-02,49612.10703748,50127.50988383,47228.84534569,48378.98805435,47530897720.12,901933683269.16,895085.0,10.07,1.5171770452291e+20,19.102,1728.5,24.1,3870.29,103342.0,168.774
2021-03-03,48415.8149783,52535.1357839,48274.32049678,50538.24341445,53220811974.56,942236576904.51,898009.0,9.474,1.6646114458583e+20,20.071,1727.05,26.67,3819.72,94227.0,160.235
2021-03-04,50522.30503036,51735.09105293,47656.92904603,48561.1661539,52343816679.73,905414104807.24,892023.0,11.25,1.4853589342763e+20,19.282,1710.05,28.57,3768.47,81460.0,152.537
2021-03-05,48527.03198074,49396.43086209,46542.51494044,48927.3045548,48625928883.43,912285065720.02,881397.0,9.664,1.5007708989379e+20,17.178,1696.05,24.66,3841.94,70950.0,146.861
2021-03-06,48899.23078213,49147.21821972,47257.5269076,48912.38173056,34363564660.53,912054166028.5,880871.0,9.474,1.6074931374431e+20,13.152,,,,40281.0,128.115
2021-03-07,48918.6802649,51384.36601025,48918.6802649,51206.69295308,43137459377.73,954880954584.64,875061.0,9.863,1.5221847506285e+20,13.72,,,,68935.0,137.583
2021-03-08,51174.1169466,52314.06880137,49506.05345768,52246.52230995,48597428048.17,974321883623.25,852833.0,9.29,1.6533132908005e+20,15.757,1694.45,25.47,3821.35,81828.0,146.514
2021-03-09,52272.96978194,54824.11781138,51981.83131223,54824.11781138,50912227384.88,1022439972862.18,875432.0,10.286,1.5946391716503e+20,18.943,1702.85,24.03,3875.44,85849.0,171.991
2021-03-10,54824.01119917,57258.25497592,53290.89116852,56008.54940114,57295577613.75,1044580057477.4,898425.0,9.664,1.5355720916523e+20,17.716,1711.5,22.56,3898.81,81908.0,170.42
2021-03-11,55963.18008858,58091.0627026,54484.59308946,57805.12301924,56772343594.84,1078135604117.97,893181.0,10.909,1.4711391170198e+20,21.468,1736.35,21.91,3939.34,95858.0,157.426
2021-03-12,57821.21874746,57996.61948977,55376.6500885,57332.08896391,55689944702.29,1069366321843.62,884413.0,9.6,1.5635167152078e+20,20.783,1703.85,20.69,3943.34,104787.0,154.201
2021-03-13,57343.37024739,61683.86401412,56217.97238151,61243.08476552,60669829814.23,1142369158666.94,853246.0,10.07,1.5465488058074e+20,24.808,,,,154790.0,207.626
2021-03-14,61221.13429704,61597.91839583,59302.31697742,59302.31697742,43901225563.85,1106226132524.59,892850.0,9.172,1.6282689349543e+20,17.368,,,,102059.0,196.531
2021-03-15,59267.4290492,60540.99271158,55393.16536281,55907.20022619,66419369889.68,1042946024859.64,870500.0,9.73,1.6139048637356e+20,22.263,1727.9,20.03,3968.94,116563.0,176.729
2021-03-16,55840.78651437,56833.17978025,53555.02773503,56804.90123161,59749798598.67,1059745818423.03,881428.0,9.664,1.596583369563e+20,19.128,1732.3,19.79,3962.71,99951.0,162.274
2021-03-17,56825.82889756,58969.81634559,54528.62716687,58870.89333325,60258313191.17,1098337655326.54,900627.0,10.588,1.5369321001421e+20,20.073,1736.95,19.23,3974.12,106258.0,157.531
2021-03-18,58893.078058,60116.24964434,54253.58000473,57858.92070527,55746041000.38,1079511086884.33,884838.0,9.474,1.4953597032332e+20,24.206,1734.1,21.58,3915.46,106755.0,155.945
2021-03-19,57850.44063985,59498.37646021,56643.70148588,58346.65297359,49063873785.5,1088666450746.46,890748.0,9.73,1.6103730236558e+20,21.453,1737.2,20.95,3913.1,106380.0,139.823
2021-03-20,58332.26220538,60031.2869743,58213.29736375,58313.64260857,50361731221.71,1088105221977.52,869455.0,9.351,1.6658872841026e+20,17.289,,,,92396.0,128.959
2021-03-21,58309.91303265,58767.89678899,56005.61700987,57523.42098673,51943414539.37,1073417235408.43,846739.0,9.231,1.6596970916255e+20,14.866,,,,80437.0,131.404
2021-03-22,57517.89148833,58471.47864713,54288.1580282,54529.14561107,56521454974.29,1017595269117.06,870478.0,9.536,1.7141737589482e+20,16.246,1733.4,18.88,3940.59,103950.0,138.508
2021-03-23,54511.66203198,55985.44014058,53470.6933802,54738.94493032,56435023913.75,1021563479682.18,872661.0,8.944,1.7245128399262e+20,14.165,1739.25,20.3,3910.52,94277.0,141.034
2021-03-24,54710.48908407,57262.38293272,52514.33339864,52774.26369049,70567223786.51,984948142897.89,880506.0,9.474,1.7204233374388e+20,14.91,1734.05,21.2,3889.14,130216.0,158.532
2021-03-25,52726.7455686,53392.38600133,50856.5686854,51704.1619252,67999812841.02,965028762665.7,892913.0,9.351,1.6458810468791e+20,13.789,1729.2,19.81,3909.52,137938.0,171.704
2021-03-26,51683.0100897,55137.31372578,51579.85505711,55137.31372578,56652197977.51,1029150697411.15,872522.0,10.588,1.5251368776032e+20,14.729,1727.85,18.86,3974.54,137602.0,142.016
2021-03-27,55137.56723702,56568.2160496,54242.90967619,55973.51084173,47266542233.37,1044814147411.6,899006.0,9.057,1.6726627641056e+20,12.761,,,,106231.0,128.065
2021-03-28,55974.94118696,56610.31196825,55071.11199378,55950.7457745,47686580917.99,1044446559059.06,876628.0,9.057,1.7314934491779e+20,13.035,,,,86361.0,124.396
2021-03-29,55947.8989665,58342.09641112,55139.34175909,57750.19987147,57625587027.04,1078088296476.71,877636.0,9.536,1.6558643026466e+20,15.159,1723.95,20.74,3971.09,104638.0,137.011
2021-03-30,57750.13284273,59447.22403098,57251.5506051,58917.6930451,54414116432.02,1099939890804.41,885075.0,9.863,1.6146059922798e+20,17.563,1696.7,19.61,3958.55,111290.0,145.353
2021-03-31,58930.27778393,59930.02716002,57726.41877444,58918.83271375,65520826225.39,1100016786762.56,883290.0,9.172,1.6355853683098e+20,18.084,1685.35,19.4,3972.89,108145.0,144.583
2021-04-01,58926.56414734,59586.0722493,58505.27905354,59095.80797806,61669163792.39,1103377830758.3,886005.0,9.931,1.7331257407383e+20,16.992,1715.85,17.33,4019.87,69301.0,154.82
2021-04-02,59098.87907036,60267.18765009,58869.27996831,59384.3133586,58727860620.12,1108813863082.86,884061.0,10.286,1.6185468263934e+20,17.337,,,,30540.0,143.921
2021-04-03,59397.40846193,60110.26846076,57603.88917376,57603.88917376,59641344483.62,1075617261180.33,884107.0,10.992,1.5606186107502e+20,17.568,,,,75450.0,126.514
2021-04-04,57604.83861776,58913.74779189,57168.67578229,58758.55629127,50749662969.7,1097232660348.16,874973.0,9.863,1.6592418112923e+20,15.771,,,,87528.0,122.156
2021-04-05,58760.87326121,59891.2969082,57694.82602134,59057.87896588,60706272114.62,1102880790089.18,862111.0,9.231,1.7091408190615e+20,18.992,,17.91,4077.91,44761.0,130.459
2021-04-06,59171.93202224,59479.57855171,57646.80889002,58192.35868406,66058027987.88,1086769183294.56,884008.0,10.0,1.6782304274115e+20,20.105,1731.05,18.12,4073.94,32289.0,129.655
2021-04-07,58186.50853398,58731.14290107,55604.02359245,56048.93781271,75645303583.61,1046793054752.58,888534.0,9.172,1.7153538572573e+20,17.927,1736.0,17.16,4079.95,86985.0,129.445
2021-04-08,56099.91311078,58338.73822544,55879.08419515,58323.95357975,53053855641.35,1089334328138.76,883754.0,10.746,1.7975842791644e+20,18.808,1743.7,16.95,4097.17,104094.0,121.452
2021-04-09,58326.56361984,58937.04651601,57807.86384217,58245.00300108,46655208545.71,1087911057869.8,888748.0,9.474,1.5239160405276e+20,20.873,1747.95,16.69,4128.8,102638.0,112.812
2021-04-10,58253.77680886,61276.66536564,58038.70627787,59793.23541009,58238470525.26,1116889802872.23,881319.0,9.172,1.8640802936005e+20,18.022,,,,110849.0,130.316
2021-04-11,59846.23078558,60790.55531507,59289.79563078,60204.96491379,46280252580.42,1124635848775.45,863582.0,9.931,1.7052370273752e+20,14.868,,,,94714.0,124.765
2021-04-12,60175.94475711,61253.0369158,59589.87375623,59893.45188869,51828688519.48,1118871072068.9,883178.0,10.0,1.7014812415513e+20,18.942,1741.55,16.91,4127.99,132176.0,128.714
2021-04-13,59890.01779033,63742.28333718,59869.95629306,63503.45793019,69983454361.84,1186364044140.27,876351.0,10.141,1.6726755555078e+20,20.41,1728.1,16.65,4141.59,171108.0,178.476
2021-04-14,63523.75486927,64863.0989077,61554.79669042,63109.69593464,77451779687.04,1179061093980.42,902130.0,10.667,1.518717730477e+20,29.053,1743.3,16.99,4124.66,161204.0,193.005
2021-04-15,63075.19622093,63821.67219266,62208.96436559,63314.01084504,60954381579.31,1182945492744.41,892547.0,8.372,1.8167943199849e+20,27.187,1748.0,16.57,4170.42,110223.0,164.392
2021-04-16,63258.50517438,63594.72091303,60222.53207871,61572.78960116,84293007467.97,1150457156739.61,879567.0,13.981,1.6736603940491e+20,39.445,1766.45,16.25,4185.47,113640.0,177.284
2021-04-17,61529.92099734,62572.17605057,60361.35217909,60683.82123331,66138759198.01,1133882479236.77,879676.0,15.824,1.2155182861954e+20,51.56,,,,100583.0,147.984
2021-04-18,60701.88609331,61057.45650886,52829.53592647,56216.18500243,97468872758.37,1050445401609.72,900314.0,11.613,1.2782218196689e+20,43.853,,,,178464.0,267.181
2021-04-19,56191.5841095,57520.05477733,54368.59365509,55724.26709807,65344865158.77,1041287672153.73,855365.0,14.845,1.1360175683947e+20,58.418,1788.4,17.29,4163.26,122950.0,207.574
2021-04-20,55681.79251074,57062.1502465,53448.04838457,56473.0322808,67849323955.2,1055323526514.09,877935.0,11.25,1.3666385547909e+20,59.878,1765.5,18.68,4134.94,112302.0,185.894
2021-04-21,56471.12771923,56757.97158884,53695.4703347,53906.08804584,54926612465.71,1007389534360.43,895948.0,14.257,1.3217651820989e+20,62.779,1781.05,17.5,4173.42,96848.0,153.903
2021-04-22,53857.10689483,55410.22866494,50583.81405608,51762.27205146,74798630777.5,967372472375.28,887672.0,10.07,1.4289112913134e+20,58.718,1785.65,18.71,4134.98,108961.0,174.93
2021-04-23,51739.80692966,52120.79164545,47714.66215249,51093.65070999,86668667320.38,954919230091.93,893218.0,10.667,1.6404628448074e+20,45.518,1785.3,17.33,4180.17,132963.0,276.62
2021-04-24,51143.22627463,51167.56335742,48805.2846976,50050.86821565,49014494780.62,935471648213.36,880543.0,9.931,1.6251119609039e+20,29.025,,,,86049.0,191.32
2021-04-25,50052.83164893,50506.01909839,47159.48584083,49004.25326318,46117114240.1,915955943256.31,884132.0,10.213,1.7119806222625e+20,23.971,,,,81258.0,172.196
2021-04-26,49077.79236302,54288.00215537,48852.79684295,54021.75478737,58284039824.62,1009780042661.05,893442.0,12.632,1.5822087335946e+20,36.957,1779.65,17.64,4187.62,110552.0,179.781
2021-04-27,54030.30371848,55416.96405761,53319.18665411,55033.11801332,49448222756.59,1028733359592.48,883378.0,10.141,1.5279169277401e+20,29.732,1780.9,17.56,4186.72,102971.0,166.215
2021-04-28,55036.63741947,56227.20564809,53887.91781682,54824.70489507,48000572954.78,1024888208734.36,884986.0,10.141,1.6808066675917e+20,26.888,1764.15,17.28,4183.18,97333.0,149.503
2021-04-29,54858.09149222,55115.84415438,52418.02844504,53555.10849133,46088929779.74,1001193634071.78,876992.0,11.803,1.4772885315262e+20,30.096,1774.65,17.61,4211.47,96503.0,132.646
